1.907460093498229980e-01,6.632423400878906250e-01,3.334742784500122070e-02,1.228971853852272034e-01,3.569621145725250244e-01,4.127656221389770508e-01,-7.945293933153152466e-02,-7.774561047554016113e-01,1.905638128519058228e-01,-6.200776696205139160e-01,9.197872877120971680e-01,-2.793583571910858154e-01,3.914230465888977051e-01,-9.056010842323303223e-02,2.621933072805404663e-02,-3.446523249149322510e-01
1.753150582313537598e+00,-5.737372636795043945e-01,4.367693662643432617e-01,2.244881987571716309e-01,1.254117637872695923e-01,-2.015918344259262085e-01,3.954140245914459229e-01,3.184041380882263184e-01,-8.346700668334960938e-01,-2.213675528764724731e-01,-9.237044304609298706e-02,3.384597003459930420e-01,1.451699376106262207e+00,-2.814611233770847321e-02,-7.590221762657165527e-01,-6.995877623558044434e-01
3.587939441204071045e-01,1.022105142474174500e-01,-1.264074258506298065e-02,-2.502564340829849243e-02,-3.838176652789115906e-02,-7.158761024475097656e-01,2.605079412460327148e-01,-1.443879008293151855e-01,2.250699847936630249e-01,2.564835846424102783e-01,-1.138360500335693359e-01,-3.192477524280548096e-01,2.297024875879287720e-01,7.477078437805175781e-01,-1.996192485094070435e-01,-2.626491189002990723e-01
1.723995655775070190e-01,9.780255705118179321e-02,5.313803553581237793e-01,-2.001165300607681274e-01,3.577583134174346924e-01,4.784515500068664551e-02,-5.428594350814819336e-01,-3.759794533252716064e-01,-2.141613662242889404e-01,2.077186256647109985e-01,2.765223085880279541e-01,-2.994738519191741943e-01,3.504610955715179443e-01,3.035199046134948730e-01,-1.171969920396804810e-01,4.739475250244140625e-02
-1.297388792037963867e+00,1.008600831031799316e+00,8.203567266464233398e-01,-5.047068595886230469e-01,5.889816284179687500e-01,-1.410156726837158203e+00,3.636182248592376709e-01,2.753407955169677734e+00,2.316482961177825928e-01,5.365335345268249512e-01,-1.058133602142333984e+00,-2.297464609146118164e-01,-6.403160095214843750e-02,-5.132340192794799805e-01,6.176533699035644531e-01,4.251351058483123779e-01
-4.910140335559844971e-01,1.449429988861083984e-01,2.348029017448425293e-01,1.300808042287826538e-01,-7.429943978786468506e-02,3.740160167217254639e-02,1.522809416055679321e-01,-8.446409106254577637e-01,5.780146718025207520e-01,-7.102938890457153320e-01,7.157765626907348633e-01,-5.159873366355895996e-01,-1.349804997444152832e-01,2.610518597066402435e-02,2.787191867828369141e-01,-3.795780241489410400e-01
1.654768139123916626e-01,-3.486815392971038818e-01,1.015636101365089417e-01,-3.996303677558898926e-01,1.700293458998203278e-02,2.344694435596466064e-01,4.443199932575225830e-01,4.527130722999572754e-01,-4.278914034366607666e-01,4.969718754291534424e-01,-6.720289587974548340e-02,-2.037058323621749878e-01,5.728459358215332031e-01,7.084271311759948730e-02,-3.334531784057617188e-01,2.054398879408836365e-02
-4.462438076734542847e-02,-4.292009770870208740e-01,-2.516821026802062988e-01,-1.604091674089431763e-01,1.824773550033569336e-01,-2.107398658990859985e-01,1.131705403327941895e+00,1.900094896554946899e-01,-8.339875377714633942e-03,-4.700509831309318542e-02,-2.672331035137176514e-01,-3.786754310131072998e-01,1.969910860061645508e-01,-1.395518425852060318e-02,-3.993687331676483154e-01,3.850399255752563477e-01
3.635971620678901672e-02,-4.285444021224975586e-01,-2.616171911358833313e-02,-2.479314506053924561e-01,3.399836719036102295e-01,4.195776283740997314e-01,1.346367001533508301e-01,-3.646411001682281494e-01,1.806878894567489624e-01,-3.632254302501678467e-01,2.105882465839385986e-01,-1.730883717536926270e-01,3.461221754550933838e-01,3.356190025806427002e-02,1.607839316129684448e-01,-2.305968999862670898e-01
4.509187117218971252e-02,1.560985743999481201e-01,-5.057867765426635742e-01,-1.263967007398605347e-01,7.301255464553833008e-01,3.341801166534423828e-01,3.329413011670112610e-02,-4.977042973041534424e-01,-1.424667686223983765e-01,2.711270153522491455e-01,1.224721893668174744e-01,2.652934491634368896e-01,3.925819993019104004e-01,2.826518118381500244e-01,6.565628200769424438e-02,-2.245426177978515625e-01
7.431731224060058594e-01,-4.801445603370666504e-01,1.545495241880416870e-01,-6.468553841114044189e-02,-1.199377536773681641e+00,-2.682057619094848633e-01,2.139450013637542725e-01,-2.036175131797790527e-01,-2.764950096607208252e-01,6.119341254234313965e-01,-4.508559405803680420e-02,-3.708917200565338135e-01,7.954570055007934570e-01,7.094060629606246948e-02,-9.944490343332290649e-02,-9.613461494445800781e-01
7.617969065904617310e-03,-1.689188927412033081e-01,-4.515438973903656006e-01,-9.488780051469802856e-02,5.446982979774475098e-01,-6.131306290626525879e-02,-1.166875600814819336e+00,5.885427445173263550e-02,-2.570096850395202637e-01,-3.260998129844665527e-01,-8.740784972906112671e-02,-5.812746882438659668e-01,-4.474604725837707520e-01,-3.360175788402557373e-01,2.871888279914855957e-01,-1.237896084785461426e-01
1.560962498188018799e-01,-1.751115471124649048e-01,1.195338517427444458e-01,8.492200821638107300e-02,-1.519992947578430176e-01,-7.798026502132415771e-02,1.852898895740509033e-01,-3.936566114425659180e-01,-4.359731376171112061e-01,2.472875118255615234e-01,-7.598079391755163670e-04,-5.727085471153259277e-01,-2.341963499784469604e-01,1.675898134708404541e-01,-1.482433229684829712e-01,1.588010936975479126e-01
-1.865455061197280884e-01,1.799856722354888916e-01,-5.611429214477539062e-01,-7.401833534240722656e-01,1.282388716936111450e-01,1.127169132232666016e-01,-1.045318543910980225e-01,-6.907200217247009277e-01,-6.251353770494461060e-02,-6.136332079768180847e-02,4.942360222339630127e-01,1.367347389459609985e-01,2.725835144519805908e-02,4.326691925525665283e-01,3.358533680438995361e-01,-9.308733791112899780e-02
5.667374730110168457e-01,2.143459618091583252e-01,2.942169904708862305e-01,-1.251968443393707275e-01,-4.716229438781738281e-02,4.627356231212615967e-01,-1.152162179350852966e-01,-7.203916311264038086e-01,2.726491689682006836e-01,-3.504971563816070557e-01,2.680090665817260742e-01,-3.835525512695312500e-01,9.850248694419860840e-01,7.098779082298278809e-02,5.607198923826217651e-02,-1.532730907201766968e-01
7.804210484027862549e-02,-6.489332914352416992e-01,1.677893549203872681e-01,-9.435115009546279907e-02,-5.362187027931213379e-01,-4.475024342536926270e-01,3.208507895469665527e-01,-7.426038980484008789e-01,2.810241281986236572e-02,4.187587499618530273e-01,-5.824980139732360840e-01,-1.451025754213333130e-01,-2.759047150611877441e-01,3.438880145549774170e-01,-8.203524947166442871e-01,-7.386295497417449951e-02
-3.207733854651451111e-02,-1.818617284297943115e-01,2.345785349607467651e-01,-1.645549386739730835e-01,-1.392000615596771240e-01,-1.855724602937698364e-01,1.754488199949264526e-01,4.207410849630832672e-03,3.796944618225097656e-01,2.231776900589466095e-02,-1.541987657546997070e-01,2.556524053215980530e-02,2.494141906499862671e-01,-4.055189713835716248e-02,-4.040088877081871033e-02,4.816733002662658691e-01
5.686962604522705078e-02,-2.507013678550720215e-01,2.009625434875488281e-01,-2.687263190746307373e-01,-8.442405462265014648e-01,-6.287054419517517090e-01,4.159078598022460938e-01,6.830525398254394531e-01,5.532167479395866394e-02,4.177453815937042236e-01,-5.854591727256774902e-01,2.897328138351440430e-01,-5.355942249298095703e-01,-1.557548344135284424e-01,1.034129738807678223e+00,1.390774846076965332e-01
2.194359153509140015e-01,-1.751077622175216675e-01,-1.300455629825592041e-01,1.504440046846866608e-02,-2.419376969337463379e-01,-3.770990669727325439e-01,1.502498090267181396e-01,2.870055735111236572e-01,-5.769239068031311035e-01,1.277384459972381592e-01,-1.270551830530166626e-01,-7.412779927253723145e-01,-8.000208139419555664e-01,4.823914170265197754e-01,-3.974498808383941650e-01,3.803006708621978760e-01
-4.340836107730865479e-01,-1.601010710000991821e-01,1.866892874240875244e-01,-3.244105279445648193e-01,-1.064594909548759460e-01,-1.491308659315109253e-01,3.232273459434509277e-01,4.041424691677093506e-01,4.232062697410583496e-01,3.779064118862152100e-01,-5.252049565315246582e-01,-8.278415352106094360e-02,-6.540484428405761719e-01,8.487834930419921875e-01,2.095529884099960327e-01,-2.258668988943099976e-01
-1.915181130170822144e-01,-6.129750013351440430e-01,1.428689062595367432e-01,2.826091945171356201e-01,-2.433050423860549927e-01,-9.870043396949768066e-01,9.306497573852539062e-01,8.527646064758300781e-01,-6.308453679084777832e-01,4.115452989935874939e-02,-4.480483233928680420e-01,-3.877183496952056885e-01,-3.060685992240905762e-01,-1.916265040636062622e-01,5.402967706322669983e-02,1.191114306449890137e+00
-4.428716301918029785e-01,-2.533960342407226562e-01,-3.870118781924247742e-02,2.451754361391067505e-01,6.797832250595092773e-02,-1.275616288185119629e-01,3.846288621425628662e-01,7.074051499366760254e-01,6.156732514500617981e-02,-1.202194988727569580e-01,-2.904405593872070312e-01,-2.169993519783020020e-01,1.887226253747940063e-01,-6.324984878301620483e-02,2.863385975360870361e-01,3.143717050552368164e-01
4.578848183155059814e-02,-5.771660208702087402e-01,-5.788787007331848145e-01,1.582926660776138306e-01,3.865389525890350342e-01,-3.418734967708587646e-01,-5.641637742519378662e-02,3.637780249118804932e-01,4.084643721580505371e-01,2.213070243597030640e-01,-4.822551012039184570e-01,1.416095346212387085e-01,-4.550400674343109131e-01,3.265952169895172119e-01,2.857376039028167725e-01,6.006274223327636719e-01
-8.744226396083831787e-02,-1.697659343481063843e-01,-2.971408963203430176e-01,5.653519630432128906e-01,3.859438002109527588e-02,-2.734108269214630127e-02,3.440824151039123535e-01,-2.368316927459090948e-04,1.037048399448394775e-01,-6.987977027893066406e-02,1.228133291006088257e-01,-1.042630746960639954e-01,2.019007652997970581e-01,-2.768132090568542480e-02,-1.692347042262554169e-02,2.530481517314910889e-01
-5.543595552444458008e-01,-4.039179384708404541e-01,1.755579560995101929e-01,-5.904190987348556519e-02,-4.375942051410675049e-01,-4.839442074298858643e-01,4.516345858573913574e-01,4.276382625102996826e-01,-4.069095477461814880e-02,3.845645189285278320e-01,-6.171750426292419434e-01,4.670399706810712814e-03,1.525627076625823975e-01,-5.642462149262428284e-02,2.066575177013874054e-02,2.677143812179565430e-01
6.685740947723388672e-01,-1.658726669847965240e-02,-5.759702250361442566e-02,2.367961779236793518e-02,5.656248927116394043e-01,-4.401945173740386963e-01,9.722241014242172241e-02,2.087530642747879028e-01,1.214868351817131042e-01,2.164169251918792725e-01,9.380260854959487915e-02,-1.241673007607460022e-01,-8.111131191253662109e-02,-4.147649109363555908e-01,4.214630424976348877e-01,2.666381895542144775e-01
-4.030021131038665771e-01,-4.547252953052520752e-01,-4.445669651031494141e-01,-1.198326703161001205e-02,-1.338335871696472168e-01,-5.148288607597351074e-01,2.910268604755401611e-01,6.230171918869018555e-01,2.196138501167297363e-01,4.629957079887390137e-01,-8.214970678091049194e-02,1.058856025338172913e-01,-7.657144963741302490e-02,-4.211903363466262817e-02,-7.687938958406448364e-02,-3.750111442059278488e-03
3.631018102169036865e-01,2.167998999357223511e-01,-1.044914484024047852e+00,-7.107152938842773438e-01,1.632022857666015625e-01,-8.343328237533569336e-01,-2.307733744382858276e-01,3.042635321617126465e-01,-1.422630343586206436e-02,-2.567545473575592041e-01,-9.666084647178649902e-01,-4.925302267074584961e-01,-1.099009394645690918e+00,-1.610259264707565308e-01,1.785095036029815674e-01,-1.949043944478034973e-02
-3.342570364475250244e-01,-4.790759980678558350e-01,-6.851111352443695068e-02,-5.155881047248840332e-01,-7.791373133659362793e-02,-3.996350169181823730e-01,2.133927345275878906e-01,2.764295339584350586e-01,6.024527549743652344e-01,-6.513193994760513306e-02,-4.831591546535491943e-01,6.975775957107543945e-02,-4.014036953449249268e-01,-3.842225968837738037e-01,5.706334710121154785e-01,1.218333020806312561e-01
-1.056677922606468201e-01,-1.301015317440032959e-01,-2.606504363939166069e-03,-2.861326634883880615e-01,3.003025054931640625e-01,-1.848912835121154785e-01,4.146839380264282227e-01,-2.723902761936187744e-01,-3.876771405339241028e-02,4.089893102645874023e-01,-1.943683950230479240e-03,-6.107634902000427246e-01,-5.592124462127685547e-01,2.573001980781555176e-01,5.543278902769088745e-02,-2.105549909174442291e-02
2.112468928098678589e-01,-3.532579839229583740e-01,6.588685512542724609e-02,-4.992581531405448914e-02,-4.300726652145385742e-01,-5.793701410293579102e-01,4.551934450864791870e-02,-1.156973540782928467e-01,2.894412279129028320e-01,-1.362797766923904419e-01,-5.368849039077758789e-01,-2.539441287517547607e-01,1.715692132711410522e-01,6.847167387604713440e-03,3.699300438165664673e-02,1.485145688056945801e-01
-1.963125467300415039e-01,-6.790602207183837891e-01,1.721724271774291992e-01,-4.352346062660217285e-01,-5.693186521530151367e-01,-2.314397841691970825e-01,6.775649189949035645e-01,-2.059914916753768921e-01,1.179249957203865051e-01,4.006053507328033447e-01,-4.001974761486053467e-01,-2.915815711021423340e-01,-7.490554451942443848e-01,3.472591638565063477e-01,-3.115879595279693604e-01,1.453223675489425659e-01
2.508794665336608887e-01,-1.986468397080898285e-02,-3.430036827921867371e-02,2.073454856872558594e-02,1.040776729583740234e+00,6.621601432561874390e-02,1.424528099596500397e-02,3.867834806442260742e-02,-1.822564452886581421e-01,-3.983825445175170898e-03,-3.512400388717651367e-02,7.699373364448547363e-02,-1.369367353618144989e-02,2.212723344564437866e-02,4.174614325165748596e-03,-2.353914268314838409e-02
-3.829747065901756287e-02,-1.721669174730777740e-02,-4.470293875783681870e-03,-2.214122265577316284e-01,-4.060578346252441406e-02,-2.656083405017852783e-01,2.198924869298934937e-01,4.202558845281600952e-02,9.122289717197418213e-02,4.711275547742843628e-02,-2.945038378238677979e-01,-4.324989393353462219e-02,7.389774080365896225e-03,-4.832028597593307495e-02,-1.355679929256439209e-01,7.141704112291336060e-02
1.275996416807174683e-01,3.043905459344387054e-02,2.577313184738159180e-01,3.412788510322570801e-01,3.184178173542022705e-01,-1.959190517663955688e-01,-3.708631396293640137e-01,2.343408912420272827e-01,-6.848457455635070801e-02,-6.906756758689880371e-02,2.281641662120819092e-01,1.819834560155868530e-01,4.631860256195068359e-01,3.206074982881546021e-02,3.414460420608520508e-01,2.059930115938186646e-01
1.862189471721649170e-01,2.116687037050724030e-02,-1.168782785534858704e-01,1.498414725065231323e-01,-4.219360649585723877e-01,1.222201138734817505e-01,2.523258030414581299e-01,-2.154873460531234741e-01,1.222003176808357239e-01,-2.676121294498443604e-01,-9.911502897739410400e-02,2.446247041225433350e-01,-9.077324718236923218e-02,-1.050582304596900940e-01,-4.574421644210815430e-01,4.725563526153564453e-02
-8.130168914794921875e-01,1.281687021255493164e-01,2.164305746555328369e-02,6.829050183296203613e-02,-5.148690342903137207e-01,2.212801128625869751e-01,3.944123163819313049e-02,1.935384469106793404e-03,3.938122689723968506e-01,-1.255900859832763672e-01,1.229866370558738708e-01,1.210420485585927963e-02,-1.077011972665786743e-01,1.815046742558479309e-02,1.345427185297012329e-01,2.299650572240352631e-03
-5.876630544662475586e-01,-3.678598999977111816e-02,-3.386335447430610657e-02,1.404738426208496094e-01,-6.476920247077941895e-01,3.552010059356689453e-01,1.822070777416229248e-02,5.532692372798919678e-02,9.278033673763275146e-02,-5.022527575492858887e-01,1.034600585699081421e-01,-2.947486750781536102e-02,-2.799710333347320557e-01,3.172996221110224724e-03,-1.895966082811355591e-01,-1.246993094682693481e-01
-2.686857711523771286e-03,-1.971298158168792725e-01,9.207794070243835449e-02,-4.214182794094085693e-01,1.533221453428268433e-01,-2.818473577499389648e-01,3.131281435489654541e-01,-9.503878653049468994e-02,7.582209259271621704e-02,2.481698840856552124e-01,-5.868245288729667664e-02,1.760135442018508911e-01,-7.148945331573486328e-02,9.501417726278305054e-02,3.768381178379058838e-01,1.534200608730316162e-01
-3.556888401508331299e-01,2.888402640819549561e-01,8.490851521492004395e-02,3.196884989738464355e-01,-3.847050666809082031e-02,-1.592541784048080444e-01,3.040737658739089966e-02,1.488111466169357300e-01,2.081869095563888550e-01,-1.025226563215255737e-01,-3.386138081550598145e-01,-2.985334694385528564e-01,2.994987070560455322e-01,-4.085776954889297485e-02,-1.866569072008132935e-01,1.949737221002578735e-02
-6.716593354940414429e-02,1.626611873507499695e-02,2.250461606308817863e-03,-6.261434406042098999e-02,-1.099923491477966309e+00,-9.085071086883544922e-02,-4.206069558858871460e-02,-4.416593164205551147e-02,-2.385387383401393890e-02,1.184823960065841675e-01,-1.145007237792015076e-01,4.195493832230567932e-02,-5.109363794326782227e-02,3.153673559427261353e-02,2.318943738937377930e-01,-5.248723551630973816e-02
3.449329137802124023e-01,5.424126610159873962e-02,-8.120292425155639648e-02,5.869990680366754532e-03,3.256700634956359863e-01,-1.829789578914642334e-01,-1.892654597759246826e-01,1.194203421473503113e-01,-4.621325433254241943e-01,2.420966774225234985e-01,1.824291944503784180e-01,-1.298935264348983765e-01,1.065079346299171448e-01,-1.369260996580123901e-02,1.896851323544979095e-02,1.096571758389472961e-01
-3.772692084312438965e-01,-2.311543822288513184e-01,-1.405945122241973877e-01,8.621294796466827393e-02,-5.171135067939758301e-01,1.807336211204528809e-01,-1.482847183942794800e-01,1.594304293394088745e-01,-2.324331253767013550e-01,-1.048735007643699646e-01,1.488924473524093628e-01,1.533484905958175659e-01,-4.025967046618461609e-02,5.877761286683380604e-04,-9.176714718341827393e-02,-9.395381808280944824e-02
-7.573258131742477417e-02,-9.828075766563415527e-02,6.795316189527511597e-02,2.577564716339111328e-01,-1.309459954500198364e-01,1.857061684131622314e-01,-1.811250150203704834e-01,1.887385696172714233e-01,-2.306244075298309326e-01,3.984330892562866211e-01,2.441080063581466675e-01,5.816500782966613770e-01,1.593774110078811646e-01,-4.190724194049835205e-01,2.394740730524063110e-01,-4.965660721063613892e-02
9.331277571618556976e-03,2.425561547279357910e-01,-1.383005827665328979e-01,3.010633587837219238e-01,4.901852607727050781e-01,-3.712666928768157959e-01,-2.409852668642997742e-02,1.461841166019439697e-01,-2.342982441186904907e-01,5.152982473373413086e-02,-2.405446618795394897e-01,1.350990980863571167e-01,1.810802072286605835e-01,-1.385493669658899307e-02,-1.947415173053741455e-01,2.378844916820526123e-01
3.266466036438941956e-02,-3.258748948574066162e-01,6.613622903823852539e-01,9.856012463569641113e-02,-7.909437268972396851e-02,-1.843794733285903931e-01,-3.030949458479881287e-02,1.755534261465072632e-01,3.428744152188301086e-02,-1.572506278753280640e-01,-4.457700625061988831e-02,-2.218688428401947021e-01,-9.710618108510971069e-02,1.939830631017684937e-01,1.470186263322830200e-01,-6.038823723793029785e-02
-1.228983700275421143e-01,5.336483567953109741e-02,-9.964989125728607178e-02,2.257250100374221802e-01,-5.680761337280273438e-01,-1.394250895828008652e-02,-1.428769677877426147e-01,6.574503332376480103e-02,8.849268197081983089e-04,-6.072559952735900879e-02,1.797987520694732666e-02,-3.486277908086776733e-02,2.110671065747737885e-02,1.087282411754131317e-02,4.577082290779799223e-04,1.014917790889739990e-01
-1.241596698760986328e+00,3.454388976097106934e-01,-3.428115323185920715e-02,4.105434119701385498e-01,4.080069065093994141e-01,-2.493155896663665771e-01,-1.305837482213973999e-01,7.254873961210250854e-02,4.538187384605407715e-01,1.816061735153198242e-01,-2.891786992549896240e-01,1.157099977135658264e-01,-2.454292476177215576e-01,-4.752713441848754883e-02,-1.914232075214385986e-01,4.676773846149444580e-01
3.529828786849975586e-01,1.861292272806167603e-01,1.859351545572280884e-01,-3.158917725086212158e-01,3.614359498023986816e-01,5.740861892700195312e-01,-6.410599946975708008e-01,-7.678552269935607910e-01,5.428545549511909485e-02,-3.659396171569824219e-01,8.773500323295593262e-01,-4.053137302398681641e-01,8.079973459243774414e-01,1.115680858492851257e-01,-1.550361663103103638e-01,-3.783280029892921448e-02
8.201701641082763672e-01,-5.856146812438964844e-01,9.123338758945465088e-02,3.577508032321929932e-01,-5.071598887443542480e-01,-1.007547006011009216e-01,-1.501707583665847778e-01,1.216808483004570007e-01,-8.086562901735305786e-02,-2.117640078067779541e-01,-1.642664670944213867e-01,1.012031584978103638e-01,3.288981616497039795e-01,3.007687628269195557e-01,-4.632828533649444580e-01,-1.219273954629898071e-01
1.981184482574462891e-01,-5.885902792215347290e-02,1.185895204544067383e-01,5.440511107444763184e-01,6.905984133481979370e-02,4.682056009769439697e-01,-1.964869052171707153e-01,2.839099466800689697e-01,-1.557733267545700073e-01,-3.973479941487312317e-02,-1.273269206285476685e-01,-3.061532378196716309e-01,-1.297202706336975098e-01,3.789689242839813232e-01,1.534241437911987305e-01,3.126160800457000732e-01
9.419040381908416748e-02,-2.308970987796783447e-01,5.771167874336242676e-01,-2.885682284832000732e-01,-2.659611999988555908e-01,2.939010737463831902e-03,3.666347265243530273e-01,1.548307687044143677e-01,6.337123364210128784e-02,9.363209009170532227e-01,1.436082124710083008e-01,-1.179177314043045044e-01,-7.069754004478454590e-01,-6.043306589126586914e-01,6.630151718854904175e-02,3.471678197383880615e-01
2.157164216041564941e-01,2.220493555068969727e+00,5.144572257995605469e-01,-3.857358694076538086e-01,2.219043076038360596e-01,3.613174259662628174e-01,1.316738605499267578e+00,8.235065340995788574e-01,6.107947230339050293e-01,6.432568430900573730e-01,2.337164729833602905e-01,-4.477964341640472412e-01,1.590726733207702637e+00,-1.399235427379608154e-01,-5.526365637779235840e-01,9.206382185220718384e-02
7.245259825140237808e-03,-8.276982605457305908e-02,2.068565227091312408e-02,2.893310599029064178e-02,-8.672491461038589478e-02,1.411901861429214478e-01,9.371570348739624023e-01,4.163938462734222412e-01,3.549093380570411682e-02,1.301732659339904785e-01,-4.383923709392547607e-01,7.089526951313018799e-02,3.544225543737411499e-02,1.541515737771987915e-01,-2.989237755537033081e-02,-5.633351206779479980e-02
3.787116706371307373e-01,-1.108842641115188599e-01,2.303157746791839600e-01,-3.405141532421112061e-01,4.293013513088226318e-01,1.383576542139053345e-01,2.430274933576583862e-01,3.582070767879486084e-01,-5.920495092868804932e-02,3.843179047107696533e-01,-2.920999750494956970e-02,-2.185446172952651978e-01,-5.139395222067832947e-02,4.768751189112663269e-02,-3.173090517520904541e-01,4.432361572980880737e-02
1.178460940718650818e-01,-2.816653251647949219e-01,-5.045077204704284668e-01,1.920705139636993408e-01,9.408890604972839355e-01,2.689173817634582520e-01,-2.504107654094696045e-01,6.903357058763504028e-02,-2.153826802968978882e-01,-1.321115195751190186e-01,1.088546141982078552e-01,-8.572594523429870605e-01,4.299653768539428711e-01,1.543475035578012466e-02,1.025748103857040405e-01,2.543857991695404053e-01
-9.357441216707229614e-02,-4.687736332416534424e-01,7.998229935765266418e-03,-1.770686060190200806e-01,-4.129930138587951660e-01,9.996835142374038696e-02,2.244023792445659637e-02,4.090142250061035156e-01,5.859221890568733215e-02,3.432589173316955566e-01,3.282112777233123779e-01,1.675836592912673950e-01,2.259378284215927124e-01,-7.545549422502517700e-02,-7.371684163808822632e-02,1.766840815544128418e-01
-2.361454516649246216e-01,6.878419965505599976e-02,1.479117572307586670e-02,1.259990502148866653e-03,2.440315037965774536e-01,-2.773452401161193848e-01,-5.049571394920349121e-02,-1.377402693033218384e-01,9.758783876895904541e-02,-2.680481038987636566e-02,7.720932960510253906e-01,-9.456067085266113281e-01,-4.859699308872222900e-01,3.291260898113250732e-01,2.645477950572967529e-01,6.099440157413482666e-02
-4.972541928291320801e-01,-7.715600728988647461e-01,-2.636402547359466553e-01,-6.516564488410949707e-01,-7.898827791213989258e-01,1.161647960543632507e-01,4.958731681108474731e-02,-1.559839993715286255e-01,1.599795669317245483e-01,-1.702837198972702026e-01,4.396832287311553955e-01,1.591868549585342407e-01,2.041870206594467163e-01,2.208351530134677887e-02,4.040183871984481812e-02,-4.227310121059417725e-01
5.390312150120735168e-02,5.228313803672790527e-01,2.251327335834503174e-01,4.866881370544433594e-01,4.753973484039306641e-01,1.169137842953205109e-02,-3.222698271274566650e-01,2.474848479032516479e-01,2.563039064407348633e-01,-2.472350150346755981e-01,-1.767899990081787109e-01,5.014855265617370605e-01,-2.941153571009635925e-02,-5.401378870010375977e-01,-6.292780637741088867e-01,1.275085806846618652e-01
3.049196600914001465e-01,-1.846598535776138306e-01,-4.590004086494445801e-01,1.562130264937877655e-02,2.872941792011260986e-01,-4.885518550872802734e-01,7.276284694671630859e-01,-4.531643986701965332e-01,-2.120826095342636108e-01,1.635078191757202148e-01,1.674899132922291756e-03,-4.919512569904327393e-01,-2.514855861663818359e-01,-1.437780857086181641e-01,-4.047580957412719727e-01,3.641658425331115723e-01
1.540112048387527466e-01,1.348106265068054199e-01,-3.156171143054962158e-01,-1.428859382867813110e-01,1.087804794311523438e+00,1.283472627401351929e-01,-3.098013103008270264e-01,2.715977132320404053e-01,-5.713953822851181030e-02,-2.163582146167755127e-01,2.049218714237213135e-01,-2.997139394283294678e-01,-4.341642558574676514e-01,3.170872628688812256e-01,6.946239471435546875e-01,-1.444567739963531494e-01
6.053479313850402832e-01,-3.145701885223388672e-01,-6.839967798441648483e-03,-1.154131442308425903e-01,2.017690837383270264e-01,1.303325444459915161e-01,-1.499064117670059204e-01,-1.568506509065628052e-01,-6.219390630722045898e-01,-3.419342935085296631e-01,1.158578228205442429e-02,-4.037699699401855469e-01,6.824392676353454590e-01,3.936099633574485779e-02,8.633944205939769745e-03,-7.584667298942804337e-03
1.415967345237731934e-01,-6.265665888786315918e-01,-2.512361109256744385e-02,-3.697863221168518066e-01,-4.400922358036041260e-01,-3.650836348533630371e-01,4.523268043994903564e-01,-5.051810145378112793e-01,-4.115948081016540527e-01,3.928579390048980713e-01,-2.071042507886886597e-01,-4.755504131317138672e-01,-1.220609322190284729e-01,2.271758168935775757e-01,-4.952448979020118713e-02,4.206734243780374527e-03
