-1.624249154701828957e-03,9.180082082748413086e-01,3.263434171676635742e-01,3.514297008514404297e-01,2.359536588191986084e-01,1.082115992903709412e-01,3.903987631201744080e-02,-5.035664141178131104e-02,-1.831730455160140991e-01,-2.046950310468673706e-01,-2.185565382242202759e-01,-2.489329576492309570e-01,-2.066306620836257935e-01,-1.707035899162292480e-01,-1.537101864814758301e-01,-1.071137189865112305e-01,-7.112468034029006958e-02,-5.286591127514839172e-02,-1.823322288691997528e-02,-1.390781439840793610e-02,-3.279515504837036133e-01
-5.400367081165313721e-03,1.373725771903991699e+00,-6.332556009292602539e-01,-4.808095395565032959e-01,-3.973971605300903320e-01,-3.310410678386688232e-01,-2.836396992206573486e-01,-2.335367798805236816e-01,-1.670487523078918457e-01,-1.155671700835227966e-01,-6.723661720752716064e-02,-3.145237278658896685e-04,5.287499725818634033e-02,9.383195638656616211e-02,1.399900764226913452e-01,1.708714216947555542e-01,1.957996040582656860e-01,2.333989888429641724e-01,2.666259706020355225e-01,3.173907101154327393e-01,-7.329065203666687012e-01
1.602746633579954505e-04,1.817068457603454590e+00,-3.328974843025207520e-01,-1.971493661403656006e-01,-1.716051995754241943e-01,-1.742015630006790161e-01,-1.660172492265701294e-01,-1.521617174148559570e-01,-1.381301283836364746e-01,-1.165564134716987610e-01,-1.008957847952842712e-01,-7.952980697154998779e-02,-6.169404834508895874e-02,-5.297628790140151978e-02,-3.858344256877899170e-02,-2.894571609795093536e-02,-2.225940115749835968e-02,-6.343468558043241501e-03,9.455058723688125610e-03,9.549459442496299744e-03,2.737179100513458252e-01
-2.191738924011588097e-03,1.091805696487426758e+00,4.467085897922515869e-01,4.350017309188842773e-01,2.657243311405181885e-01,4.837398603558540344e-02,-1.204912737011909485e-02,-2.250894904136657715e-02,-4.071989282965660095e-02,2.273043058812618256e-02,7.540294528007507324e-02,4.425850138068199158e-02,-2.001477032899856567e-02,-1.206178665161132812e-01,-2.201465666294097900e-01,-2.820266485214233398e-01,-3.465818464756011963e-01,-4.100892245769500732e-01,-4.566784799098968506e-01,-5.433894395828247070e-01,2.529934644699096680e-01
1.395578682422637939e-02,1.759312152862548828e+00,-3.643779158592224121e-01,-2.176882028579711914e-01,-1.883480399847030640e-01,-1.852628439664840698e-01,-1.707560867071151733e-01,-1.511646360158920288e-01,-1.290887147188186646e-01,-1.009711697697639465e-01,-8.343899995088577271e-02,-6.037653982639312744e-02,-4.201348125934600830e-02,-3.623573854565620422e-02,-2.378812246024608612e-02,-1.611147820949554443e-02,-1.294893119484186172e-02,9.414748637937009335e-05,1.200895197689533234e-02,4.416015930473804474e-03,3.108877539634704590e-01
-8.691350929439067841e-03,-6.779947876930236816e-01,6.078670620918273926e-01,4.262993931770324707e-01,3.315095901489257812e-01,2.657967209815979004e-01,2.090660631656646729e-01,1.378842145204544067e-01,5.722554773092269897e-02,1.696182042360305786e-02,-1.835390552878379822e-02,-6.352090090513229370e-02,-8.105482906103134155e-02,-9.467840939760208130e-02,-1.263064742088317871e-01,-1.409690380096435547e-01,-1.552287638187408447e-01,-1.807126104831695557e-01,-2.010900378227233887e-01,-2.250396162271499634e-01,-9.545154869556427002e-02
-2.695493632927536964e-03,-1.895882248878479004e+00,1.876230239868164062e-01,1.678398251533508301e-01,2.213236093521118164e-01,3.016619980335235596e-01,3.750371038913726807e-01,4.494845569133758545e-01,4.967649877071380615e-01,3.864222764968872070e-01,2.153067290782928467e-01,8.411359041929244995e-02,-2.486824803054332733e-02,-7.278541475534439087e-02,-9.360323101282119751e-02,-1.185691654682159424e-01,-1.285392045974731445e-01,-1.386332064867019653e-01,-1.755949258804321289e-01,-2.707776129245758057e-01,-7.660519480705261230e-01
-1.461412757635116577e-02,-1.073691606521606445e+00,-1.509920954704284668e-01,-1.837250292301177979e-01,-1.775927692651748657e-01,-1.468786448240280151e-01,-1.000629961490631104e-01,-3.283067420125007629e-02,8.694118820130825043e-03,3.554482245817780495e-03,-6.621055770665407181e-03,5.933167878538370132e-03,3.631448000669479370e-02,8.943095058202743530e-02,1.467018276453018188e-01,1.991471350193023682e-01,2.560494542121887207e-01,3.093641102313995361e-01,3.542786836624145508e-01,4.314384162425994873e-01,2.475438863039016724e-01
-1.091126585379242897e-03,-2.930507361888885498e-01,9.826099276542663574e-01,7.625072002410888672e-01,5.883328318595886230e-01,4.322195649147033691e-01,3.302089869976043701e-01,2.336264252662658691e-01,1.171756461262702942e-01,4.620174318552017212e-02,-2.214669808745384216e-02,-1.191542521119117737e-01,-1.846234649419784546e-01,-2.507426142692565918e-01,-3.251218795776367188e-01,-3.745287656784057617e-01,-4.227475523948669434e-01,-4.754294753074645996e-01,-5.091886520385742188e-01,-5.482562780380249023e-01,2.599065303802490234e-01
2.853162772953510284e-02,-2.087470769882202148e+00,2.889775335788726807e-01,1.588241606950759888e-01,1.450624316930770874e-01,1.580592542886734009e-01,1.577399969100952148e-01,1.495736539363861084e-01,1.339061260223388672e-01,1.154807806015014648e-01,1.041122451424598694e-01,8.786578476428985596e-02,7.771785557270050049e-02,8.047147095203399658e-02,7.582206279039382935e-02,7.548333704471588135e-02,7.900515943765640259e-02,7.386218756437301636e-02,7.177927345037460327e-02,8.391594141721725464e-02,3.311259448528289795e-01
3.147007152438163757e-02,1.622666120529174805e+00,6.560877710580825806e-02,1.794198155403137207e-01,1.044555455446243286e-01,-7.678579073399305344e-03,-6.332125514745712280e-02,-1.153285801410675049e-01,-1.913660466670989990e-01,-1.789152622222900391e-01,-1.684792041778564453e-01,-1.653555184602737427e-01,-1.288978308439254761e-01,-1.215485110878944397e-01,-1.302566081285476685e-01,-1.236097887158393860e-01,-1.277896463871002197e-01,-1.306518167257308960e-01,-1.238338276743888855e-01,-1.447024494409561157e-01,-3.339974284172058105e-01
6.942588952369987965e-04,-7.830268144607543945e-01,-6.598270535469055176e-01,-5.846381783485412598e-01,-2.921139597892761230e-01,2.348258718848228455e-02,1.303658336400985718e-01,2.072584629058837891e-01,3.664453029632568359e-01,3.138362765312194824e-01,2.443589121103286743e-01,2.372031360864639282e-01,1.158488169312477112e-01,4.560209438204765320e-02,7.373753190040588379e-02,4.982446506619453430e-02,4.945587739348411560e-02,7.851371169090270996e-02,5.334920808672904968e-02,8.117762207984924316e-02,2.092217653989791870e-01
7.730641402304172516e-03,-1.016774415969848633e+00,7.946821451187133789e-01,5.777437090873718262e-01,4.520323574542999268e-01,3.559377789497375488e-01,2.745545804500579834e-01,1.905689239501953125e-01,1.003652885556221008e-01,4.319119825959205627e-02,-1.791305374354124069e-03,-6.116889044642448425e-02,-9.849956631660461426e-02,-1.313497573137283325e-01,-1.767989248037338257e-01,-2.055857032537460327e-01,-2.334507852792739868e-01,-2.746934294700622559e-01,-3.114058971405029297e-01,-3.481056690216064453e-01,-3.218898922204971313e-02
9.766534902155399323e-03,-1.944495797157287598e+00,2.852843999862670898e-01,1.572054028511047363e-01,1.568495035171508789e-01,1.838267445564270020e-01,1.902906596660614014e-01,1.864406168460845947e-01,1.815675795078277588e-01,1.522970646619796753e-01,1.296966969966888428e-01,1.035351008176803589e-01,7.528273016214370728e-02,6.222411617636680603e-02,4.519855603575706482e-02,3.018881566822528839e-02,2.071492746472358704e-02,5.592796951532363892e-03,-7.034798618406057358e-03,4.685280437115579844e-04,2.912363708019256592e-01
-5.471657961606979370e-03,-1.538953304290771484e+00,5.154669880867004395e-01,3.847172260284423828e-01,3.304079473018646240e-01,2.930094003677368164e-01,2.721428573131561279e-01,2.433980852365493774e-01,1.909001022577285767e-01,1.549569815397262573e-01,1.197530329227447510e-01,5.970873683691024780e-02,2.153754606842994690e-02,-1.024175621569156647e-02,-5.501027405261993408e-02,-8.440061658620834351e-02,-1.138930097222328186e-01,-1.632328331470489502e-01,-2.124312371015548706e-01,-2.761740386486053467e-01,-6.453713774681091309e-01
2.223102934658527374e-02,1.851687908172607422e+00,-4.916056394577026367e-01,-3.376941084861755371e-01,-2.807829976081848145e-01,-2.500472664833068848e-01,-2.197546958923339844e-01,-1.789358109235763550e-01,-1.311550587415695190e-01,-9.846508502960205078e-02,-7.487291842699050903e-02,-3.962224349379539490e-02,-2.019973099231719971e-02,-9.572054259479045868e-03,1.175856683403253555e-02,2.519203908741474152e-02,3.696492314338684082e-02,6.171764805912971497e-02,8.221565932035446167e-02,9.201963990926742554e-02,2.243256866931915283e-01
